NUANO,FLTIPOPROCESSO,NUTRAMITE,CDASSUNTO,CDTIPOPARECER,CDSETORRESP,CDSETORABERTURA,CDSETORAUTUACAO,CDTIPOPROCESSO,CDUSUARIO,CDSETORORIGEM,CDSETORDESTINO
2018,L,3,110,1,51,10,,1,MGSILVA,429,51
2018,L,4,110,,51,10,,1,DORIS,51,1006
2018,L,2,110,,51,10,,1,LFUHR,10,429
2018,L,5,19,1,2004,2004,,1,MMANDRADE,7,50
2018,L,2,19,1,2004,2004,,1,VASILVA,2004,50
2018,L,4,89,1,50,7,,,ALIGARAUJO,6029,50
2018,L,4,89,1,50,7,,1,MMARTINS,50,2012
2018,L,3,89,1,2012,50,,1,ISRICARTE,2012,633
2018,L,5,102,1,7,7,,1,WBALSAMO,6230,50
2018,L,6,102,1,7,7,,1,LJACQUES,50,7
2018,L,3,102,1,7,7,,1,MMANDRADE,7,50
2018,L,3,89,1,10,10,,1,LJACQUES,50,2012
2018,L,4,89,,10,10,,1,CLCCOSTA,2012,93
2018,L,2,74,1,6230,6230,,1,VPARGENDLER,6230,50
2018,L,3,16,1,50,7,,,ALIGARAUJO,6029,50
2018,L,4,80,1,1,7,,1,MMANDRADE,7,6080
2018,L,3,89,,6230,50,,1,SSIPRIANO,2012,50
2018,L,2,80,,1,7,,1,SRPATRICIO,7,1788
2018,L,4,16,,7,7,,1,TBMEDEIROS,2004,50
2018,L,5,94,1,2004,2004,,1,VASILVA,2004,7
2018,L,4,94,1,2004,2004,,1,LJACQUES,50,2004
2018,L,4,112,,7,7,,1,JSOUZA,7,1788
2018,L,4,16,,50,7,,1,MMARTINS,50,2004
2018,L,2,78,,1539,7,,1,MMANDRADE,7,1539
2018,L,3,78,,1,7,,1,DASILVA,1,50
2018,L,4,107,1,92,92,,1,NELIZA,1,6027
2018,L,6,107,1,92,92,,1,NELIZA,7,633
2018,L,2,110,2,51,6211,,1,RAOLIVEIRA,6211,51
2018,L,3,13,1,6029,7,,1,KCIPRIANI,6029,7
2018,L,2,110,1,51,10,,1,LFUHR,10,51
2018,L,3,89,,10,10,,1,LJACQUES,50,2012
2018,L,3,75,,50,7,,1,MMANDRADE,7,50
2018,L,2,110,,51,5893,,1,RCAVANHOLI,5893,429
2018,L,2,4,1,50,7,,1,SRPATRICIO,7,50
2018,L,5,89,,50,7,,1,ISRICARTE,2012,93
2018,L,5,110,,51,6214,,1,,51,7
2018,L,3,7,,50,7,,1,MMARTINS,50,2006
2018,L,3,80,,7,7,,1,NELIZA,33,7
2018,L,3,108,,50,50,,1,LJACQUES,2012,50
2018,L,2,101,,1,7,,1,SRPATRICIO,7,1
2018,L,3,5,,2010,2010,,1,MROSA,53,93
2018,L,2,5,1,2010,2010,,1,TCRAIMUNDO,2010,53
2018,L,3,80,,1,7,,1,SRPATRICIO,1,6080
2018,L,9,89,1,2012,50,,1,SDMARCOS,633,50
2018,L,3,49,,53,7,,1,ALIGARAUJO,6029,92
2018,L,3,49,,53,7,,1,MROSA,53,92
2018,L,2,110,,51,5893,,1,RCAVANHOLI,5893,10
2018,L,2,75,1,50,7,,1,SRPATRICIO,7,50
2018,L,2,89,1,50,7,,1,MMANDRADE,7,50
2018,L,3,49,1,1537,5893,,1,VASMAFIOLETTI,10,5893
2018,L,5,28,,1537,5893,,1,MROSA,53,93
2018,L,2,28,1,1537,5893,,1,RCAVANHOLI,5893,10
2018,L,3,19,,6029,7,,1,KCIPRIANI,6029,50
2018,L,3,3,1,6029,7,,1,KCIPRIANI,6029,50
2018,L,3,19,1,6029,7,,1,APPEREIRA,6029,50
2018,L,3,16,1,50,7,,1,APPEREIRA,6029,50
2018,L,3,7,1,10,7,,1,LFUHR,10,2018
2018,L,7,110,,51,50,,1,,51,7
2018,L,2,6,,2012,2012,,1,CLCCOSTA,2012,2010
2018,L,6,89,1,2012,50,,1,MMARTINS,50,2012
2018,L,13,89,,2012,50,,1,CLCCOSTA,2012,2004
2018,L,4,6,,6230,50,,1,LJACQUES,50,2012
2018,L,4,112,1,7,7,,1,MMANDRADE,7,83
2018,L,2,7,1,1,7,,1,MMANDRADE,7,7
2018,L,2,91,1,50,7,,1,MMANDRADE,7,6211
2018,L,2,49,,1537,5893,,1,GNDASILVA,5893,92
2018,L,2,102,,7,7,,1,SRPATRICIO,7,1786
2018,L,2,110,1,51,1006,,1,PVCOSTA,1006,51
2018,L,2,16,1,6029,7,7,1,LAVILLA,7,6029
2018,L,3,80,1,1537,7,,1,NELIZA,1537,7
2018,L,2,6,1,2012,2012,,1,MMDASILVA,2012,2010
2018,L,3,74,1,50,50,,1,MMANDRADE,7,50
2018,L,3,16,1,50,7,,,MTRICHARTZ,6029,50
2018,L,5,19,,6029,7,,1,ISRICARTE,2012,2004
2018,L,2,41,1,1,7,6080,1,JSOUZA,7,1537
2018,L,2,102,1,7,51,7,1,HVMAZZOLA,51,7
2018,L,2,19,1,50,7,,1,NELIZA,7,50
2018,L,4,49,,53,7,,1,CLCCOSTA,2012,93
2018,L,2,49,1,53,7,,,MMANDRADE,7,53
2018,L,4,80,1,1,7,,1,DASILVA,35,6080
2018,L,2,19,1,6029,7,7,1,NELIZA,7,6029
2018,L,2,14,1,1,7,,1,LAVILLA,7,1537
2018,L,3,80,,1,7,,1,DASILVA,1,1987
2018,L,2,102,,50,7,,,MMANDRADE,7,1786
2018,L,8,13,1,50,7,,1,ALIGARAUJO,6029,50
2018,L,2,80,1,7,7,,1,SRPATRICIO,7,7
2018,L,2,110,2,51,6221,,1,PALLEBRANDT,6221,51
2018,L,8,17,,7,7,,1,LJACQUES,50,2004
2018,L,4,17,1,7,7,,1,MMANDRADE,7,2002
2018,L,5,17,1,7,7,,1,NRFERNANDES,2002,7
2018,L,2,97,1,1537,7,,1,SRPATRICIO,7,1537
2018,L,4,110,1,51,1996,,1,MWENTZ,1996,6080
2018,L,3,110,1,51,1996,,1,CDSILVA,51,1996
2018,L,2,5,,2004,2004,,1,VASILVA,2004,50
2018,L,5,80,,6029,7,,1,NELIZA,53,7
2018,L,4,80,1,6029,7,,1,NELIZA,7,53
2018,L,3,80,1,6029,7,,1,MTRICHARTZ,6029,7
2018,L,2,80,,7,7,,1,SRPATRICIO,7,1788
2018,L,4,80,,7,7,,1,TBMEDEIROS,2004,2010
2018,L,2,29,1,1791,7,1791,1,MMANDRADE,7,1786
2018,L,4,19,,10,10,,1,LJACQUES,50,2004
2018,L,5,89,,6029,7,,1,DSEEMANN,2012,93
2018,L,2,97,1,7,7,,1,SRPATRICIO,7,83
2018,L,3,13,1,7,7,,1,LJACQUES,50,2004
2018,L,13,20,1,50,7,,,TMBATISTA,2004,50
2018,L,11,20,1,50,7,,,MMANDRADE,7,50
2018,L,4,20,1,50,7,,,JTRES,2006,50
2018,L,5,20,1,50,7,,,LJACQUES,50,7
2018,L,3,10,1,2004,2004,,1,AACASTRO,7,2004
2018,L,2,94,1,7,7,,1,SRPATRICIO,7,50
2018,L,2,71,1,53,7,,1,MMANDRADE,7,53
2018,L,4,13,1,6029,7,,1,LJACQUES,50,2004
2018,L,2,101,,6080,7,,1,SRPATRICIO,7,6080
2018,L,6,19,1,7,7,,1,WBALSAMO,50,2012
2018,L,2,19,1,7,7,,1,NELIZA,7,6029
2018,L,2,89,1,2012,50,,1,VPARGENDLER,50,2012
2018,L,2,80,,1,7,,1,MMANDRADE,7,52
2018,L,4,20,,2004,2004,,1,MMARTINS,50,2004
2018,L,2,19,1,50,7,,1,SRPATRICIO,7,50
2018,L,7,19,,50,7,,1,TBMEDEIROS,2004,50
2018,L,2,80,1,7,7,,1,NELIZA,7,6217
2018,L,3,101,1,1,7,,1,MMANDRADE,1,7
2018,L,6,15,,50,7,,1,MIPZIMMERMANN,50,2004
2018,L,3,97,,1788,7,,1,LJACQUES,50,1788
2018,L,4,94,1,7,7,,1,SAKOERICH,2004,7
2018,L,4,94,1,50,7,,1,LJACQUES,50,2004
2018,L,10,75,1,50,7,,1,SRPATRICIO,7,50
2018,L,4,3,1,6029,7,,1,PPASSOLD,50,2004
2018,L,4,19,,50,7,,1,VASILVA,2004,50
2018,L,4,75,,7,50,,1,LJACQUES,50,2012
2018,L,4,80,1,6029,7,,1,LJACQUES,50,2004
2018,L,10,89,1,2012,50,,1,ISRICARTE,2012,50
2018,L,5,80,,6211,7,,1,JAPARECIDA,6211,6229
2018,L,5,20,,50,7,,1,LJACQUES,50,2004
2018,L,2,80,,1,7,,1,SRPATRICIO,7,52
2018,L,2,110,1,51,1006,,1,RELUZ,1006,51
2018,L,2,80,1,2010,7,,1,SRPATRICIO,7,50
2018,L,3,3,,50,7,,1,TMBATISTA,50,2010
2018,L,2,110,,51,6222,,1,RGRUMICHE,6222,51
2018,L,2,5,1,2004,2004,,1,MMONGUILHOTT,2004,50
2018,L,3,115,1,2004,2004,,1,JTRES,2006,7
2018,L,6,89,1,7,7,,1,JSOUZA,1786,7
2018,L,5,109,1,50,50,,1,RKRAUS,2012,50
2018,L,7,109,1,50,50,,1,SRPATRICIO,7,7
2018,L,4,109,1,50,50,,1,LJACQUES,50,2012
2018,L,10,80,,1,7,,1,DASILVA,1,7
2018,L,8,80,1,1,7,,1,DASILVA,1978,6080
2018,L,3,80,,1537,7,,1,ILIMA,53,92
2018,L,6,80,,1,7,,1,AMOLIVEIRA,1,7
2018,L,3,80,,7,7,,1,LFIGUEIRO,83,7
2018,L,2,13,1,1,7,,1,LMDSANTOS,7,6029
2018,L,4,13,1,1,7,,1,LJACQUES,50,2004
2018,L,3,101,1,1,7,,1,DASILVA,1,6080
2018,L,6,94,1,50,7,,1,LJACQUES,50,2004
2018,L,5,80,,1,7,,1,TBMEDEIROS,2004,50
2018,L,4,10,1,50,7,,1,VASILVA,2004,7
2018,L,2,10,1,50,7,,1,JSOUZA,7,50
2018,L,4,94,,1537,7,,1,ISRICARTE,2012,50
2018,L,2,20,,2004,2004,,1,TBMEDEIROS,2004,50
2018,L,3,89,1,10,7,,1,APISANI,10,50
2018,L,2,80,1,7,7,,1,MMANDRADE,7,51
2018,L,2,102,,7,7,,1,MMANDRADE,7,7
2018,L,4,89,1,50,7,,1,ALIGARAUJO,6029,50
2018,L,2,13,,1,7,,1,MMANDRADE,7,6029
2018,L,4,89,1,2012,6230,,1,LJACQUES,50,633
2018,L,3,24,1,6080,7,,1,PREMOR,6080,6029
2018,L,5,94,,50,7,,1,MMANDRADE,7,50
2018,L,5,91,1,1537,7,,1,EDORIGATTI,2002,92
2018,L,7,80,1,1537,7,,,MWALETE,5984,51
2018,L,10,80,1,1537,7,,,SFPEREIRA,51,5984
2018,L,2,110,,51,2128,,1,SNORONHA,2128,1788
2018,L,2,13,1,6029,7,,1,JSOUZA,7,6029
2018,L,3,89,1,50,7,,1,ALIGARAUJO,6029,53
2018,L,3,80,,7,7,,1,MMARTINS,50,2010
2018,L,4,70,1,7,7,7,1,SFPEREIRA,51,83
2018,L,8,89,1,2012,6230,,1,LJACQUES,50,2012
2018,L,2,13,,50,7,,1,LMDSANTOS,7,6029
2018,L,3,4,,50,7,,1,LJACQUES,50,6230
2018,L,3,3,1,50,7,,1,LJACQUES,50,2004
2018,L,3,101,,1,7,,1,MMANDRADE,1,7
2018,L,4,80,,1,7,,1,MMANDRADE,7,1539
2018,L,2,6,1,2010,2010,,1,SRPATRICIO,7,2010
2018,L,2,109,1,50,7,,1,SRPATRICIO,7,50
2018,L,3,74,,6230,6230,,1,LJACQUES,50,2004
2018,L,4,16,1,50,7,,1,EKZAPPELINI,2004,50
2018,L,7,23,1,50,7,,1,MMANDRADE,7,7
2018,L,2,114,1,50,7,,1,MMANDRADE,7,50
2018,L,3,74,,2004,2004,,1,MMANDRADE,7,50
2018,L,4,110,,51,1844,,1,DORIS,51,1006
2018,L,2,80,1,7,7,,1,MMANDRADE,7,33
2018,L,2,79,1,1537,7,,1,MMANDRADE,7,6027
2018,L,5,89,,6029,7,,1,ISRICARTE,2012,93
2018,L,3,49,,53,10,,1,MMANDRADE,7,53
2018,L,2,80,1,1537,7,7,1,JSOUZA,7,6029
2018,L,4,80,1,1,7,,1,SRPATRICIO,7,50
2018,L,3,13,,1,7,,1,MTRICHARTZ,6029,7
2018,L,6,3,1,50,7,,1,MMANDRADE,7,6029
2018,L,8,3,,50,7,,1,LJACQUES,50,2004
2018,L,4,89,,50,7,,1,ACRESPALDI,2012,93
2018,L,5,6,1,50,50,,1,ISRICARTE,2012,50
2018,L,2,49,1,7,7,,1,NELIZA,7,6029
2018,L,4,80,,7,7,,1,MMANDRADE,7,6211
2018,L,2,80,1,7,7,,1,SRPATRICIO,7,6211
2018,L,2,101,1,1,7,,1,MMANDRADE,7,1537
2018,L,3,80,1,1,7,,1,APPEREIRA,6029,50
2018,L,6,6,,6230,6230,,1,ISRICARTE,2012,50
2018,L,6,74,,6230,6230,,1,VPARGENDLER,6230,2004
2018,L,2,49,,10,10,,1,MGUEDES,10,92
2018,L,2,80,1,1,7,,1,SFLUZ,7,633
2018,L,3,80,,7,7,,1,SZALVES,1788,7
2018,L,4,16,1,6029,7,,1,MMARTINS,50,2004
2018,L,4,80,,1,7,,1,DASILVA,1,6080
2018,L,4,94,1,50,7,,1,MBATTIATO,2004,7
2018,L,3,89,1,50,7,,,APPEREIRA,6029,50
2018,L,7,3,,6029,7,,1,LJACQUES,50,2004
2018,L,5,3,1,6029,7,,1,VASILVA,2004,7
2018,L,2,25,,2004,2004,,1,VASILVA,2004,50
2018,L,3,80,,1,7,,1,DASILVA,1,1978
2018,L,6,101,1,1,7,,1,DASILVA,59,6080
2018,L,3,17,1,50,7,,1,MMARTINS,50,2004
2018,L,2,80,,1537,7,,1,MMANDRADE,7,6029
2018,L,4,94,1,7,7,,1,VASILVA,2004,50
2018,L,3,20,,7,7,,1,MMARTINS,50,2004
2018,L,6,80,1,6029,7,,1,LEMPEREIRA,1788,7
2018,L,4,80,1,1,7,,1,MMANDRADE,7,6020
2018,L,4,89,1,50,7,,1,CSOLIVEIRA,50,2012
2018,L,2,70,,7,7,,1,LAVILLA,7,1537
2018,L,3,115,1,50,7,7,1,LJACQUES,50,2006
2018,L,2,115,1,50,7,7,1,MMANDRADE,7,50
2018,L,3,102,,1786,7,,1,MMANDRADE,7,1786
2018,L,2,49,1,6029,7,,1,SFLUZ,7,6029
2018,L,3,49,1,1537,5893,,1,MGUEDES,10,5893
2018,L,2,80,,6083,7,,1,SFLUZ,7,6080
2018,L,3,5,,2010,2010,,1,PPASSOLD,50,2010
2018,L,2,5,1,2010,2010,,1,PPASSOLD,2010,50
2018,L,2,49,,53,7,,1,LAVILLA,7,6029
2018,L,3,89,1,7,7,,1,MMANDRADE,7,53
2018,L,8,23,,7,7,,1,MMARTINS,50,2004
2018,L,3,96,1,7,7,,1,MGATELLI,83,7
2018,L,2,96,,7,7,,1,HMARTINELLI,7,1788
2018,L,2,110,1,51,87,,1,LBUSS,87,51
2018,L,3,80,1,1537,7,,1,DASILVA,1537,2
2018,L,2,49,,50,7,,1,SRPATRICIO,7,92
2018,L,2,32,1,7,7,,1,NELIZA,7,1537
2018,L,3,32,1,7,7,,1,AHSANTOS,1537,1537
2018,L,3,49,1,50,7,,1,EKZAPPELINI,50,2012
2018,L,3,89,,50,10,,1,CLCCOSTA,2012,93
2018,L,7,19,1,50,7,,1,SRPATRICIO,7,50
2018,L,4,19,1,50,7,,1,AACASTRO,2004,50
2018,L,3,78,1,1,7,,1,DASILVA,1,35
2018,L,5,3,,50,7,,1,VASILVA,2004,50
2018,L,4,91,1,50,7,,1,SRPATRICIO,7,6211
2018,L,2,25,,50,7,,1,JSOUZA,7,50
2018,L,3,80,,1,7,,1,SRPATRICIO,1,61
2018,L,2,110,1,51,1786,,1,RNSTIPP,1786,51
2018,L,2,110,,51,1786,,1,RNSTIPP,1786,51
2018,L,7,94,1,7,7,,1,MMANDRADE,7,1537
2018,L,10,94,1,7,7,,1,MMARTINS,50,2004
2018,L,2,94,1,50,7,7,1,MMANDRADE,7,6211
2018,L,3,44,1,1996,1996,1996,1,PREMOR,1537,6080
2018,L,4,89,,7,7,,1,DSEEMANN,2012,93
2018,L,3,28,,1537,5893,,1,MROSA,53,93
2018,L,4,80,,1,7,,1,NELIZA,7,7
2018,L,3,6,1,2010,2010,,1,ISRICARTE,2012,2010
2018,L,3,89,1,50,7,,1,JSOUZA,7,53
2018,L,5,94,1,50,7,,1,NELIZA,7,50
2018,L,4,110,2,51,5893,,1,GERSON,51,10
2018,L,2,110,1,51,3,,1,MCVIEIRA,3,51
2018,L,5,80,,7,7,,1,MMANDRADE,7,7
2018,L,6,13,,50,7,,1,PPASSOLD,50,2004
2018,L,4,13,1,50,7,,1,SAKOERICH,2004,7
2018,L,3,80,,1,7,,1,AHSANTOS,1537,2
2018,L,2,97,1,1537,7,10,1,SRPATRICIO,7,1537
2018,L,7,97,1,1537,7,10,1,PVCOSTA,1006,51
2018,L,6,23,1,50,7,,1,SRPATRICIO,7,7
2018,L,2,110,,2002,6214,,1,LMARTINS,6214,2002
2018,L,7,13,,50,7,,1,LJACQUES,50,2004
2018,L,5,13,1,50,7,,1,VASILVA,2004,6029
2018,L,2,101,1,1537,6080,,1,BVIEIRA,6080,1537
2018,L,8,94,,50,7,,1,LJACQUES,50,2004
2018,L,2,16,1,2004,2004,7,1,SAKOERICH,2004,50
2018,L,7,4,,1537,7,,1,MMANDRADE,2,7
2018,L,8,17,,50,7,,1,PPASSOLD,50,2004
2018,L,2,110,1,51,10,,1,ALONGO,10,51
2018,L,5,44,,10,10,,1,LJACQUES,50,2004
2018,L,3,110,2,51,1786,,1,RAOLIVEIRA,6211,51
2018,L,6,110,1,51,1786,,1,GERSON,51,1849
2018,L,5,110,1,51,1786,,1,PSSILVEIRA,1849,51
2018,L,3,20,,50,7,,,PPASSOLD,50,2004
2018,L,3,11,1,2004,2004,,1,NELIZA,7,50
2018,L,2,80,,1539,7,,1,LMDSANTOS,7,1539
2018,L,3,3,1,7,7,,1,LJACQUES,50,6230
2018,L,4,3,1,7,7,,1,MVALERIO,6230,50
2018,L,5,80,,1788,7,,1,MMANDRADE,7,1788
2018,L,8,20,1,7,7,,1,YFERREIRA,50,2006
2018,L,5,20,1,7,7,,1,NELIZA,7,50
2018,L,2,20,1,7,7,,1,SRPATRICIO,7,50
2018,L,3,80,,50,7,,1,LJACQUES,50,7
2018,L,3,19,1,2004,2004,,1,MMARTINS,50,7
2018,L,5,80,,1,7,,1,SRPATRICIO,5957,7
2018,L,4,80,1,1,7,,1,MMANDRADE,7,5957
2018,L,2,80,1,50,7,,1,MMANDRADE,7,53
2018,L,3,78,1,6029,7,,1,NELIZA,7,6029
2018,L,8,94,1,7,7,,1,LJACQUES,50,6230
2018,L,4,110,,51,6216,,1,GERSON,51,1006
2018,L,3,75,,50,7,,1,MMARTINS,50,2012
2018,L,6,80,1,7,7,,1,MMANDRADE,7,32
2018,L,4,80,1,7,7,,1,LJACQUES,2004,50
2018,L,4,23,1,7,7,,1,LJACQUES,2004,50
2018,L,3,16,1,364,7,,1,ALIGARAUJO,6029,50
2018,L,2,16,1,364,7,,1,LAVILLA,7,6029
2018,L,10,89,1,1,7,,1,SRPATRICIO,7,2012
2018,L,4,89,1,1,7,,1,SRPATRICIO,7,53
2018,L,6,89,1,1,7,,1,ISRICARTE,633,2012
2018,L,3,3,1,50,7,,1,LJACQUES,50,7
2018,L,7,94,1,50,7,,1,SAKOERICH,2004,7
2018,L,9,94,,50,7,,1,TMBATISTA,50,2004
2018,L,8,89,1,50,7,,1,VASILVA,2004,2012
2018,L,4,49,,50,10,,1,CLCCOSTA,2012,93
2018,L,3,110,,51,10,,1,MGSILVA,429,1006
2018,L,3,3,,50,7,,1,MMARTINS,50,2004
2018,L,2,80,1,1,7,2002,1,SRPATRICIO,7,1
2018,L,2,78,,7,7,,1,MMANDRADE,7,1539
2018,L,6,20,,50,7,,1,JMBARRETO,50,2004
2018,L,2,16,1,2004,2004,,1,SAKOERICH,2004,50
2018,L,5,80,1,1537,7,,1,SRPATRICIO,7,50
2018,L,2,110,,51,1791,,1,AVOLIVEIRA,1791,51
2018,L,4,80,,1,7,,1,BVIEIRA,6080,60
2018,L,3,80,1,1,7,,1,AMOLIVEIRA,1,6080
2018,L,3,80,,1,7,,1,SRPATRICIO,1,1539
2018,L,4,105,1,7,7,,1,MCARVALHO,53,633
2018,L,3,7,,2006,2006,,1,SFLUZ,7,2006
2018,L,4,17,1,50,7,,1,VASILVA,2004,7
2018,L,6,17,,50,7,,1,MMARTINS,50,2004
2018,L,2,80,1,1,7,7,1,MMANDRADE,7,1
2018,L,7,80,,1,7,,1,VACSOUZA,7,1537
2018,L,5,49,,1537,5893,,1,RCAVANHOLI,5893,92
2018,L,2,7,1,10,7,,1,SFLUZ,7,10
2018,L,4,78,,1,7,,1,FGREGUI,60,1
2018,L,3,17,1,2006,2006,,,VASILVA,2004,2006
2018,L,2,80,1,1539,7,7,1,LAVILLA,7,1539
2018,L,4,80,1,1,7,,1,MFTONINI,6020,1537
2018,L,3,13,,6029,7,,1,MTRICHARTZ,6029,7
2018,L,9,23,,6080,7,,1,LJACQUES,50,2004
2018,L,3,10,,7,7,,1,LJACQUES,50,2012
2018,L,3,49,,53,10,,1,MROSA,53,92
2018,L,4,89,,10,10,,,CLCCOSTA,2012,93
2018,L,3,80,,7,7,,1,VACSOUZA,83,7
2018,L,4,80,1,50,7,,1,LJACQUES,50,2004
2018,L,3,80,1,50,7,,1,KCIPRIANI,6029,50
2018,L,2,80,1,50,7,,1,MMANDRADE,7,6029
2018,L,5,94,1,50,50,,1,VASILVA,2004,7
2018,L,3,94,1,50,50,,1,MMANDRADE,7,50
2018,L,2,7,,2006,2004,,1,VASILVA,2004,2006
2018,L,3,80,1,1537,7,,1,NELIZA,1537,2002
2018,L,3,89,1,1786,7,,1,SRPATRICIO,7,53
2018,L,3,80,,1,7,,1,DASILVA,1,61
2018,L,4,112,,7,7,,1,MMANDRADE,7,1788
2018,L,2,110,1,51,1235,,1,AVOLIVEIRA,1235,51
2018,L,3,80,,213,7,,1,NELIZA,1539,7
2018,L,3,13,,6029,7,,1,NELIZA,6029,7
2018,L,4,80,1,1,7,,1,MMANDRADE,60,7
2018,L,3,80,1,7,7,,1,ISA,1987,7
2018,L,4,80,,7,7,,1,NELIZA,7,7
2018,L,3,20,,50,7,,1,VASILVA,50,2004
2018,L,3,110,,51,33,,1,DORIS,51,1006
2018,L,9,115,1,7,7,2006,1,HMARTINELLI,7,50
2018,L,6,80,1,7,7,,1,RKRAUS,2012,50
2018,L,2,80,1,7,7,,1,LAVILLA,7,6027
2018,L,5,89,1,50,7,,,APISANI,10,50
2018,L,4,13,,1,7,,1,LAVILLA,7,6029
2018,L,2,17,1,2006,2006,,1,RRZDASILVA,2006,50
2018,L,9,10,1,50,7,,1,SDMARCOS,633,50
2018,L,4,49,,53,7,,,MROSA,53,92
2018,L,6,94,,50,7,,1,MMARTINS,50,2004
2018,L,4,89,1,10,10,,1,MSARTOR,2012,10
2018,L,5,49,,50,7,,1,LJACQUES,50,2004
2018,L,3,49,1,50,7,,1,LAVILLA,7,6029
2018,L,3,80,,6080,7,,1,LAVILLA,7,1996
2018,L,3,49,1,50,7,,1,LJACQUES,50,2012
2018,L,3,110,,51,1788,,1,DORIS,51,1788
2018,L,4,19,,1537,7,,1,LJACQUES,50,2004
2018,L,3,80,,50,7,,1,LJACQUES,50,2004
2018,L,3,101,,1537,7,,1,DASILVA,1537,7
2018,L,2,101,1,1537,7,,1,LMDSANTOS,7,1537
2018,L,5,3,1,6029,7,,1,ALIGARAUJO,6029,50
2018,L,3,97,1,1537,7,,1,NELIZA,1537,1788
2018,L,5,89,,6029,7,,1,ISRICARTE,2012,2004
2018,L,3,98,,7,7,,1,PRSOUZA,1788,7
2018,L,3,16,,6029,7,,1,LJACQUES,50,2004
2018,L,5,49,1,53,7,,1,SRPATRICIO,1786,7
2018,L,11,44,1,7,6217,7,1,GMERIZE,6217,83
2018,L,8,80,1,1,7,,1,SRPATRICIO,1537,50
2018,L,2,89,1,50,50,,1,WBALSAMO,50,2012
2018,L,5,80,,6080,7,,1,SRPATRICIO,1537,7
2018,L,2,23,1,7,7,,1,SRPATRICIO,7,50
2018,L,3,19,,50,7,,1,VASILVA,50,2004
2018,L,11,89,,2012,50,,1,ISRICARTE,2012,2004
2018,L,4,89,1,2012,50,,1,LJACQUES,50,2012
2018,L,6,20,,2004,2004,,1,TBMEDEIROS,2004,50
2018,L,3,11,,50,50,,1,MMANDRADE,7,50
2018,L,10,10,1,7,7,,1,SRPATRICIO,50,7
2018,L,4,10,1,7,7,,1,MMANDRADE,7,53
2018,L,4,7,1,7,7,,1,MMANDRADE,50,7
2018,L,7,7,1,2006,2006,,1,LJACQUES,50,2006
2018,L,6,80,1,1,7,,1,MMANDRADE,2,7
2018,L,3,80,,1,7,,1,DASILVA,1,5957
2018,L,4,16,1,50,7,,1,ALIGARAUJO,50,6029
2018,L,9,80,,1,7,,1,LJACQUES,50,2004
2018,L,6,80,1,1,7,,1,AACASTRO,2004,7
2018,L,5,94,1,50,7,,1,VASILVA,2004,7
2018,L,8,94,,50,7,,1,TBMEDEIROS,2004,50
2018,L,2,89,1,7,7,,1,MMANDRADE,7,50
2018,L,4,20,1,7,7,2006,1,MIPZIMMERMANN,2006,50
2018,L,7,101,,6080,7,,1,DASILVA,1537,7
2018,L,3,78,1,1537,7,,1,NELIZA,50,7
2018,L,6,80,1,7,7,,1,ILIMA,53,1537
2018,L,3,80,1,7,7,,1,AHSANTOS,1537,53
2018,L,3,80,1,1539,7,6080,1,MMANDRADE,1539,7
2018,L,2,89,1,50,10,,1,SSIPRIANO,10,2012
2018,L,10,23,1,7,7,,1,MMANDRADE,7,50
2018,L,9,23,1,7,7,,1,VASILVA,2004,7
2018,L,8,23,1,7,7,,1,MMARTINS,50,2004
2018,L,5,114,,50,7,,,PPASSOLD,2004,50
2018,L,3,97,1,7,7,,1,LEMPEREIRA,1788,7
2018,L,4,97,,7,7,,1,MMANDRADE,7,1788
2018,L,5,89,,50,7,,1,TBMEDEIROS,2004,50
2018,L,3,89,1,2010,7,,1,MMDASILVA,2010,2012
2018,L,4,101,1,1,7,,1,DASILVA,35,6080
2018,L,2,92,1,1006,7,,1,SRPATRICIO,7,6029
2018,L,3,80,1,1537,7,,1,DASILVA,1537,7
2018,L,3,80,,1537,7,,1,DASILVA,1537,6029
2018,L,2,109,1,50,50,,1,LJACQUES,50,6029
2018,L,5,25,1,7,7,,1,MMANDRADE,7,51
2018,L,4,25,1,7,7,,1,MMANDRADE,6221,7
2018,L,5,19,,50,7,,1,MMARTINS,50,2004
2018,L,4,91,1,1,7,,1,NELIZA,6027,7
2018,L,4,80,,1537,7,,1,RDEVANGELISTA,1788,2002
2018,L,5,80,1,53,7,,1,MMANDRADE,7,53
2018,L,4,80,1,53,7,,1,SRPATRICIO,92,7
2018,L,7,74,1,6230,6230,,1,LJACQUES,50,7
2018,L,3,7,1,2006,2006,,1,LJACQUES,50,7
2018,L,3,89,,10,10,,1,CLCCOSTA,2012,93
2018,L,2,89,1,10,10,,1,RKRAUS,10,2012
2018,L,4,3,1,50,7,,1,LJACQUES,50,6230
2018,L,3,16,,50,7,,1,JMBARRETO,50,2004
2018,L,3,20,1,50,7,,1,SRPATRICIO,7,50
2018,L,3,80,,1,7,,1,AHSANTOS,1,1539
2018,L,3,7,1,7,7,,,MMANDRADE,50,7
2018,L,3,49,,53,7,,1,ALIGARAUJO,6029,50
2018,L,2,5,1,2010,7,,1,SRPATRICIO,7,6029
2018,L,8,80,1,50,7,,1,LJACQUES,50,2004
2018,L,3,80,1,7,7,,1,BCOLPANI,6020,7
2018,L,3,110,1,2002,2002,7,1,SFPEREIRA,51,1537
